user_id,headline,bio,label
stu_128,Data Science Engineer | Predictive Analytics Expert | ML Competition Finalist,"A results-driven Data Science & Machine Learning Engineer with advanced proficiency in Python, ML, and statistical modeling. Developed a high-accuracy LSTM stock price predictor (92%), ranked Top 10% in Kaggleâ€™s Titanic competition, and published healthcare analytics research in Springer Conference. Led the Data Science Club, delivering workshops on Pandas and Scikit-learn. Skilled in Python, TensorFlow, SQL, Tableau, and AWS SageMaker.",fake
stu_129,DevOps & Cloud Engineer (AWS),"Cloud enthusiast with hands-on experience in AWS, CI/CD, and infrastructure automation. Automated college website deployment using Jenkins, Docker, and AWS EC2. Microsoft Imagine Cup Semifinalist â€“ built a scalable cloud-based attendance system. Set up monitoring with Prometheus & Grafana for lab servers. Linux Club President â€“ conducted Docker & Kubernetes workshops. Certifications: AWS Certified Cloud Practitioner, Docker Certified Associate.",real
stu_130,DevOps & Cloud Engineer | AWS Automation Specialist | Cloud-Native Innovator,"A passionate DevOps & Cloud Engineer with expertise in AWS, CI/CD, and infrastructure automation. Automated college website deployment using Jenkins, Docker, and AWS EC2, and reached Microsoft Imagine Cup Semifinals for a scalable cloud attendance system. Implemented Prometheus & Grafana monitoring and led Linux Club as President, orchestrating Docker & Kubernetes workshops. Certified AWS Cloud Practitioner and Docker Associate.",fake
stu_131,Cybersecurity & Ethical Hacking Graduate,"Security-focused graduate with experience in penetration testing & secure coding. Developed a blockchain-based secure voting system (capstone project). Winner of National Cyber Olympiad (Ethical Hacking Track). Interned at Local IT Firm â€“ performed vulnerability assessments. Published a security audit report on college network infrastructure. Certifications: CEH, CompTIA Security+.",real
stu_132,Cybersecurity Specialist | Ethical Hacking Champion | Blockchain Security Innovator,"A dedicated Cybersecurity & Ethical Hacking professional with expertise in penetration testing and secure coding. Developed a blockchain-based secure voting system, won the National Cyber Olympiad (Ethical Hacking Track), and interned at a leading IT firm performing vulnerability assessments. Published a comprehensive security audit report on college infrastructure. Holds CEH and CompTIA Security+ certifications.",fake
stu_133,Full-Stack Developer (MERN Stack),"Full-stack developer proficient in Node.js, Express, and MongoDB. Built a real-time chat app using Socket.io, React, and Node.js. Hackathon Winner â€“ developed a MERN-based job portal with AI resume screening. Contributed to open-source (fixed bugs in Express.js middleware). Backend Lead for college tech fest â€“ optimized API response time by 30%. Skills: MERN Stack, GraphQL, Firebase, JWT Auth.",real
stu_134,Full-Stack Developer | MERN Stack Innovator | Hackathon Champion,"A versatile Full-Stack Developer with advanced skills in Node.js, Express, and MongoDB. Engineered a real-time chat application with Socket.io and React, and won a hackathon for a MERN-based job portal featuring AI resume screening. Active open-source contributor and Backend Lead at college tech fest, achieving a 30% API response time improvement. Proficient in MERN Stack, GraphQL, Firebase, and JWT Auth.",fake
stu_135,AI/ML & Computer Vision Engineer,"AI graduate with expertise in deep learning, NLP, and computer vision. Developed a CNN-based waste classification model (85% accuracy). Google AI Hackathon'22 Finalist â€“ built a face recognition attendance system. Research paper on 'Transfer Learning for Medical Imaging' (IEEE Conf.). AI Club Core Member â€“ trained models for college robotics team. Skills: Python, TensorFlow, OpenCV, PyTorch.",real
stu_136,AI/ML Engineer | Computer Vision Specialist | Hackathon Finalist,"A highly skilled AI/ML & Computer Vision Engineer with deep expertise in deep learning, NLP, and computer vision. Developed an 85% accurate CNN waste classifier, finalist at Google AI Hackathon'22 for a face recognition attendance system, and published research on transfer learning for medical imaging (IEEE). AI Club Core Member, training robotics team models. Proficient in Python, TensorFlow, OpenCV, and PyTorch.",fake
stu_137,Mobile App Developer (Flutter),"Flutter developer with a passion for cross-platform app development. Created a campus navigation app with AR features (500+ downloads). Winner of 'Best UI/UX' at state-level hackathon for a mental health app. Published Flutter tutorials on Medium (5K+ reads). Google DSC Member â€“ conducted 3 Flutter workshops. Skills: Flutter, Dart, Firebase, Figma.",real
stu_138,Mobile App Developer | Flutter Specialist | UI/UX Hackathon Winner,"A passionate Mobile App Developer specializing in cross-platform Flutter development. Created a campus navigation app with AR features (500+ downloads) and won 'Best UI/UX' at a state hackathon for a mental health app. Published popular Flutter tutorials (5K+ reads) and led 3 Google DSC workshops. Skilled in Flutter, Dart, Firebase, and Figma.",fake
stu_139,Blockchain & Web3 Developer,"Blockchain enthusiast with hands-on Solidity and smart contract development experience. Built a certificate verification system on Ethereum (capstone project). Research paper on 'NFTs in Digital Identity' (university-funded project). Founder of Blockchain Club â€“ conducted Solidity workshops. Developed a DAO prototype for student council elections. Skills: Solidity, Web3.js, Hardhat, IPFS.",real
stu_140,Blockchain Developer | Web3 Innovator | Smart Contract Specialist,"A forward-thinking Blockchain & Web3 Developer with hands-on experience in Solidity and smart contracts. Developed a certificate verification system on Ethereum and authored a research paper on NFTs in digital identity. Founded the Blockchain Club, delivering Solidity workshops, and developed a DAO prototype for student council elections. Proficient in Solidity, Web3.js, Hardhat, and IPFS.",fake
